week,topic,activity,momentum
2023-11-27,Theatre & Visual Arts,0,1.9999996400000435
2023-12-04,Theatre & Visual Arts,0,-1.0
2023-12-11,Theatre & Visual Arts,0,-1.0
2023-12-18,Theatre & Visual Arts,0,-1.0
2023-12-25,Theatre & Visual Arts,0,-1.0
2024-01-01,Theatre & Visual Arts,0,-1.0
2024-01-08,Theatre & Visual Arts,0,-1.0
2024-01-15,Theatre & Visual Arts,1,0.49999991000000543
2024-01-22,Theatre & Visual Arts,0,0.49999991000000543
2024-01-29,Theatre & Visual Arts,2,1.9999998800000047
2024-02-05,Theatre & Visual Arts,0,1.9999998800000047
2024-02-12,Theatre & Visual Arts,1,1.249999932500002
2024-02-19,Theatre & Visual Arts,0,1.249999932500002
2024-02-26,Theatre & Visual Arts,1,0.19999997120000068
2024-03-04,Theatre & Visual Arts,0,0.19999997120000068
2024-03-11,Theatre & Visual Arts,0,-0.40000001439999966
2024-03-18,Theatre & Visual Arts,0,-0.40000001439999966
2024-03-25,Theatre & Visual Arts,0,-1.0
2024-04-01,Theatre & Visual Arts,0,-1.0
2024-04-08,Theatre & Visual Arts,0,-1.0
2024-04-15,Theatre & Visual Arts,0,-1.0
2024-04-22,Theatre & Visual Arts,0,-1.0
2024-04-29,Theatre & Visual Arts,0,-1.0
2024-05-06,Theatre & Visual Arts,0,-1.0
2024-05-13,Theatre & Visual Arts,0,-1.0
2024-05-20,Theatre & Visual Arts,0,-1.0
2024-05-27,Theatre & Visual Arts,0,-1.0
2024-06-03,Theatre & Visual Arts,0,-1.0
2024-06-10,Theatre & Visual Arts,0,-1.0
2024-06-17,Theatre & Visual Arts,0,-1.0
2024-06-24,Theatre & Visual Arts,0,-1.0
2024-07-01,Theatre & Visual Arts,0,-1.0
2024-07-08,Theatre & Visual Arts,0,-1.0
2024-07-15,Theatre & Visual Arts,0,-1.0
2024-07-22,Theatre & Visual Arts,0,-1.0
2024-07-29,Theatre & Visual Arts,0,-1.0
2024-08-05,Theatre & Visual Arts,0,-1.0
2024-08-12,Theatre & Visual Arts,0,-1.0
2024-08-19,Theatre & Visual Arts,0,-1.0
2024-08-26,Theatre & Visual Arts,0,-1.0
2024-09-02,Theatre & Visual Arts,0,-1.0
2024-09-09,Theatre & Visual Arts,0,-1.0
2024-09-16,Theatre & Visual Arts,0,-1.0
2024-09-23,Theatre & Visual Arts,0,-1.0
2024-09-30,Theatre & Visual Arts,0,-1.0
2024-10-07,Theatre & Visual Arts,0,-1.0
2024-10-14,Theatre & Visual Arts,0,-1.0
2024-10-21,Theatre & Visual Arts,0,-1.0
2024-10-28,Theatre & Visual Arts,0,-1.0
2024-11-04,Theatre & Visual Arts,0,-1.0
2024-11-11,Theatre & Visual Arts,0,-1.0
2024-11-18,Theatre & Visual Arts,0,-1.0
2024-11-25,Theatre & Visual Arts,0,-1.0
2024-12-02,Theatre & Visual Arts,1,1.9999996400000435
2024-12-09,Theatre & Visual Arts,0,1.9999996400000435
2024-12-16,Theatre & Visual Arts,0,1.9999996400000435
2024-12-23,Theatre & Visual Arts,0,1.9999996400000435
2024-12-30,Theatre & Visual Arts,0,-1.0
2025-01-06,Theatre & Visual Arts,0,-1.0
2025-01-13,Theatre & Visual Arts,0,-1.0
2025-01-20,Theatre & Visual Arts,0,-1.0
2025-01-27,Theatre & Visual Arts,0,-1.0
2025-02-03,Theatre & Visual Arts,1,0.49999991000000543
2025-02-10,Theatre & Visual Arts,0,0.49999991000000543
2025-02-17,Theatre & Visual Arts,0,0.49999991000000543
2025-02-24,Theatre & Visual Arts,0,1.9999996400000435
2025-03-03,Theatre & Visual Arts,1,0.49999991000000543
2025-03-10,Theatre & Visual Arts,0,0.49999991000000543
2025-03-17,Theatre & Visual Arts,0,0.49999991000000543
2025-03-24,Theatre & Visual Arts,0,0.49999991000000543
2025-03-31,Theatre & Visual Arts,0,-1.0
2025-04-07,Theatre & Visual Arts,0,-1.0
2025-04-14,Theatre & Visual Arts,0,-1.0
2025-04-21,Theatre & Visual Arts,0,-1.0
2025-04-28,Theatre & Visual Arts,0,-1.0
2025-05-05,Theatre & Visual Arts,0,-1.0
2025-05-12,Theatre & Visual Arts,0,-1.0
2025-05-19,Theatre & Visual Arts,0,-1.0
2025-05-26,Theatre & Visual Arts,0,-1.0
2025-06-02,Theatre & Visual Arts,0,-1.0
2025-06-09,Theatre & Visual Arts,0,-1.0
2025-06-16,Theatre & Visual Arts,0,-1.0
2025-06-23,Theatre & Visual Arts,0,-1.0
2025-06-30,Theatre & Visual Arts,0,-1.0
2025-07-07,Theatre & Visual Arts,0,-1.0
2025-07-14,Theatre & Visual Arts,0,-1.0
2025-07-21,Theatre & Visual Arts,0,-1.0
2025-07-28,Theatre & Visual Arts,0,-1.0
2025-08-04,Theatre & Visual Arts,0,-1.0
2025-08-11,Theatre & Visual Arts,0,-1.0
2025-08-18,Theatre & Visual Arts,0,-1.0
2025-08-25,Theatre & Visual Arts,0,-1.0
2025-09-01,Theatre & Visual Arts,0,-1.0
2025-09-08,Theatre & Visual Arts,0,-1.0
2025-09-15,Theatre & Visual Arts,0,-1.0
2025-09-22,Theatre & Visual Arts,0,-1.0
2025-09-29,Theatre & Visual Arts,0,-1.0
2025-10-06,Theatre & Visual Arts,0,-1.0
2025-10-13,Theatre & Visual Arts,0,-1.0
2025-10-20,Theatre & Visual Arts,0,-1.0
2025-10-27,Theatre & Visual Arts,0,-1.0
2025-11-03,Theatre & Visual Arts,0,-1.0
2025-11-10,Theatre & Visual Arts,0,-1.0
2025-11-17,Theatre & Visual Arts,0,-1.0
2025-11-24,Theatre & Visual Arts,0,-1.0
2025-12-01,Theatre & Visual Arts,0,-1.0
2025-12-08,Theatre & Visual Arts,0,-1.0
2025-12-15,Theatre & Visual Arts,0,-1.0
2025-12-22,Theatre & Visual Arts,0,-1.0
2025-12-29,Theatre & Visual Arts,0,-1.0
2026-01-05,Theatre & Visual Arts,0,-1.0
2026-01-12,Theatre & Visual Arts,1,1.9999996400000435
2026-01-19,Theatre & Visual Arts,0,1.9999996400000435
2026-01-26,Theatre & Visual Arts,0,1.9999996400000435
2026-02-02,Theatre & Visual Arts,1,1.9999998200000109
2026-02-09,Theatre & Visual Arts,1,0.9999999200000032
2026-02-16,Theatre & Visual Arts,0,0.9999999200000032
2026-02-23,Theatre & Visual Arts,1,1.249999932500002
2026-03-02,Theatre & Visual Arts,0,0.4999999550000014
2026-03-09,Theatre & Visual Arts,0,-0.2500000224999993
2026-03-16,Theatre & Visual Arts,0,-0.2500000224999993
2026-03-23,Theatre & Visual Arts,0,-1.0
2026-03-30,Theatre & Visual Arts,0,-1.0
2026-04-06,Theatre & Visual Arts,0,-1.0
2026-04-13,Theatre & Visual Arts,0,-1.0
2026-04-20,Theatre & Visual Arts,0,-1.0
2026-04-27,Theatre & Visual Arts,0,-1.0
2026-05-04,Theatre & Visual Arts,1,0.49999991000000543
2026-05-11,Theatre & Visual Arts,0,0.49999991000000543
2026-05-18,Theatre & Visual Arts,0,1.9999996400000435
2026-05-25,Theatre & Visual Arts,0,1.9999996400000435
2026-06-01,Theatre & Visual Arts,2,0.9999999200000032
2026-06-08,Theatre & Visual Arts,0,0.9999999200000032
2026-06-15,Theatre & Visual Arts,0,0.9999999200000032
2026-06-22,Theatre & Visual Arts,0,0.9999999200000032
2026-06-29,Theatre & Visual Arts,1,-0.2500000224999993
2022-10-03,UCL & Campus,0,
2022-10-10,UCL & Campus,0,
2022-10-17,UCL & Campus,0,
2022-10-24,UCL & Campus,0,
2022-10-31,UCL & Campus,0,
2022-11-07,UCL & Campus,0,
2022-11-14,UCL & Campus,0,
2022-11-21,UCL & Campus,0,
2022-11-28,UCL & Campus,0,
2022-12-05,UCL & Campus,0,
2022-12-12,UCL & Campus,0,
2022-12-19,UCL & Campus,0,-1.0
2022-12-26,UCL & Campus,0,-1.0
2023-01-02,UCL & Campus,0,-1.0
2023-01-09,UCL & Campus,0,-1.0
2023-01-16,UCL & Campus,0,-1.0
2023-01-23,UCL & Campus,0,-1.0
2023-01-30,UCL & Campus,0,-1.0
2023-02-06,UCL & Campus,0,-1.0
2023-02-13,UCL & Campus,0,-1.0
2023-02-20,UCL & Campus,0,-1.0
2023-02-27,UCL & Campus,0,-1.0
2023-03-06,UCL & Campus,0,-1.0
2023-03-13,UCL & Campus,0,-1.0
2023-03-20,UCL & Campus,1,1.9999996400000435
2023-03-27,UCL & Campus,0,1.9999996400000435
2023-04-03,UCL & Campus,0,1.9999996400000435
2023-04-10,UCL & Campus,0,1.9999996400000435
2023-04-17,UCL & Campus,0,-1.0
2023-04-24,UCL & Campus,0,-1.0
2023-05-01,UCL & Campus,0,-1.0
2023-05-08,UCL & Campus,0,-1.0
2023-05-15,UCL & Campus,0,-1.0
2023-05-22,UCL & Campus,0,-1.0
2023-05-29,UCL & Campus,0,-1.0
2023-06-05,UCL & Campus,0,-1.0
2023-06-12,UCL & Campus,0,-1.0
2023-06-19,UCL & Campus,0,-1.0
2023-06-26,UCL & Campus,0,-1.0
2023-07-03,UCL & Campus,0,-1.0
2023-07-10,UCL & Campus,0,-1.0
2023-07-17,UCL & Campus,0,-1.0
2023-07-24,UCL & Campus,0,-1.0
2023-07-31,UCL & Campus,0,-1.0
2023-08-07,UCL & Campus,0,-1.0
2023-08-14,UCL & Campus,0,-1.0
2023-08-21,UCL & Campus,0,-1.0
2023-08-28,UCL & Campus,0,-1.0
2023-09-04,UCL & Campus,0,-1.0
2023-09-11,UCL & Campus,0,-1.0
2023-09-18,UCL & Campus,0,-1.0
2023-09-25,UCL & Campus,0,-1.0
2023-10-02,UCL & Campus,0,-1.0
2023-10-09,UCL & Campus,0,-1.0
2023-10-16,UCL & Campus,1,1.9999996400000435
2023-10-23,UCL & Campus,3,1.9999999100000028
2023-10-30,UCL & Campus,0,1.9999999100000028
2023-11-06,UCL & Campus,0,1.9999999100000028
2023-11-13,UCL & Campus,0,1.249999932500002
2023-11-20,UCL & Campus,2,-1.9999999656405976e-08
2023-11-27,UCL & Campus,0,-1.9999999656405976e-08
2023-12-04,UCL & Campus,0,-1.9999999656405976e-08
2023-12-11,UCL & Campus,0,-1.9999999656405976e-08
2023-12-18,UCL & Campus,1,-0.5714285787755101
2023-12-25,UCL & Campus,0,-0.5714285787755101
2024-01-01,UCL & Campus,0,-0.5714285787755101
2024-01-08,UCL & Campus,0,-0.5000000099999998
2024-01-15,UCL & Campus,0,-1.0
2024-01-22,UCL & Campus,0,-1.0
2024-01-29,UCL & Campus,1,-0.2500000224999993
2024-02-05,UCL & Campus,1,0.19999997120000068
2024-02-12,UCL & Campus,3,1.4999999500000007
2024-02-19,UCL & Campus,0,1.4999999500000007
2024-02-26,UCL & Campus,1,1.1428571061224493
2024-03-04,UCL & Campus,0,0.7142856848979595
2024-03-11,UCL & Campus,1,-0.14285715755102024
2024-03-18,UCL & Campus,0,-0.14285715755102024
2024-03-25,UCL & Campus,0,-0.5714285787755101
2024-04-01,UCL & Campus,0,-0.5714285787755101
2024-04-08,UCL & Campus,0,-1.0
2024-04-15,UCL & Campus,0,-1.0
2024-04-22,UCL & Campus,0,-1.0
2024-04-29,UCL & Campus,0,-1.0
2024-05-06,UCL & Campus,0,-1.0
2024-05-13,UCL & Campus,0,-1.0
2024-05-20,UCL & Campus,1,0.49999991000000543
2024-05-27,UCL & Campus,0,0.49999991000000543
2024-06-03,UCL & Campus,0,1.9999996400000435
2024-06-10,UCL & Campus,0,1.9999996400000435
2024-06-17,UCL & Campus,0,-1.0
2024-06-24,UCL & Campus,0,-1.0
2024-07-01,UCL & Campus,0,-1.0
2024-07-08,UCL & Campus,0,-1.0
2024-07-15,UCL & Campus,0,-1.0
2024-07-22,UCL & Campus,0,-1.0
2024-07-29,UCL & Campus,0,-1.0
2024-08-05,UCL & Campus,0,-1.0
2024-08-12,UCL & Campus,0,-1.0
2024-08-19,UCL & Campus,0,-1.0
2024-08-26,UCL & Campus,0,-1.0
2024-09-02,UCL & Campus,0,-1.0
2024-09-09,UCL & Campus,0,-1.0
2024-09-16,UCL & Campus,0,-1.0
2024-09-23,UCL & Campus,0,-1.0
2024-09-30,UCL & Campus,0,-1.0
2024-10-07,UCL & Campus,0,-1.0
2024-10-14,UCL & Campus,0,-1.0
2024-10-21,UCL & Campus,0,-1.0
2024-10-28,UCL & Campus,0,-1.0
2024-11-04,UCL & Campus,0,-1.0
2024-11-11,UCL & Campus,0,-1.0
2024-11-18,UCL & Campus,0,-1.0
2024-11-25,UCL & Campus,0,-1.0
2024-12-02,UCL & Campus,1,1.9999996400000435
2024-12-09,UCL & Campus,0,1.9999996400000435
2024-12-16,UCL & Campus,0,1.9999996400000435
2024-12-23,UCL & Campus,0,1.9999996400000435
2024-12-30,UCL & Campus,0,-1.0
2025-01-06,UCL & Campus,0,-1.0
2025-01-13,UCL & Campus,0,-1.0
2025-01-20,UCL & Campus,1,0.49999991000000543
2025-01-27,UCL & Campus,0,0.49999991000000543
2025-02-03,UCL & Campus,0,0.49999991000000543
2025-02-10,UCL & Campus,2,1.249999932500002
2025-02-17,UCL & Campus,0,0.4999999550000014
2025-02-24,UCL & Campus,0,0.9999999200000032
2025-03-03,UCL & Campus,3,1.4999999500000007
2025-03-10,UCL & Campus,0,0.4999999700000004
2025-03-17,UCL & Campus,1,0.7142856848979595
2025-03-24,UCL & Campus,1,0.8749999718750003
2025-03-31,UCL & Campus,0,-0.2500000112499998
2025-04-07,UCL & Campus,0,-0.2500000112499998
2025-04-14,UCL & Campus,0,-0.5714285787755101
2025-04-21,UCL & Campus,0,-1.0
2025-04-28,UCL & Campus,1,-0.6250000056249999
2025-05-05,UCL & Campus,0,-0.5000000099999998
2025-05-12,UCL & Campus,0,-0.5000000099999998
2025-05-19,UCL & Campus,0,-0.5000000099999998
2025-05-26,UCL & Campus,0,-1.0
2025-06-02,UCL & Campus,0,-1.0
2025-06-09,UCL & Campus,1,-3.999999842463353e-08
2025-06-16,UCL & Campus,0,0.49999991000000543
2025-06-23,UCL & Campus,0,0.49999991000000543
2025-06-30,UCL & Campus,0,0.49999991000000543
2025-07-07,UCL & Campus,0,-1.0
2025-07-14,UCL & Campus,0,-1.0
2025-07-21,UCL & Campus,0,-1.0
2025-07-28,UCL & Campus,0,-1.0
2025-08-04,UCL & Campus,0,-1.0
2025-08-11,UCL & Campus,0,-1.0
2025-08-18,UCL & Campus,0,-1.0
2025-08-25,UCL & Campus,0,-1.0
2025-09-01,UCL & Campus,0,-1.0
2025-09-08,UCL & Campus,0,-1.0
2025-09-15,UCL & Campus,0,-1.0
2025-09-22,UCL & Campus,0,-1.0
2025-09-29,UCL & Campus,0,-1.0
2025-10-06,UCL & Campus,0,-1.0
2025-10-13,UCL & Campus,0,-1.0
2025-10-20,UCL & Campus,0,-1.0
2025-10-27,UCL & Campus,0,-1.0
2025-11-03,UCL & Campus,0,-1.0
2025-11-10,UCL & Campus,0,-1.0
2025-11-17,UCL & Campus,0,-1.0
2025-11-24,UCL & Campus,0,-1.0
2025-12-01,UCL & Campus,0,-1.0
2025-12-08,UCL & Campus,0,-1.0
2025-12-15,UCL & Campus,1,1.9999996400000435
2025-12-22,UCL & Campus,0,1.9999996400000435
2025-12-29,UCL & Campus,0,1.9999996400000435
2026-01-05,UCL & Campus,0,1.9999996400000435
2026-01-12,UCL & Campus,0,-1.0
2026-01-19,UCL & Campus,0,-1.0
2026-01-26,UCL & Campus,0,-1.0
2026-02-02,UCL & Campus,2,0.9999999200000032
2026-02-09,UCL & Campus,0,0.9999999200000032
2026-02-16,UCL & Campus,0,0.9999999200000032
2026-02-23,UCL & Campus,0,0.9999999200000032
2026-03-02,UCL & Campus,0,-1.0
2026-03-09,UCL & Campus,0,-1.0
2026-03-16,UCL & Campus,2,0.4999999550000014
2026-03-23,UCL & Campus,0,0.4999999550000014
2026-03-30,UCL & Campus,0,0.4999999550000014
2026-04-06,UCL & Campus,0,0.4999999550000014
2026-04-13,UCL & Campus,0,-1.0
2026-04-20,UCL & Campus,0,-1.0
2026-04-27,UCL & Campus,0,-1.0
2026-05-04,UCL & Campus,0,-1.0
2026-05-11,UCL & Campus,0,-1.0
2026-05-18,UCL & Campus,0,-1.0
2026-05-25,UCL & Campus,0,-1.0
2026-06-01,UCL & Campus,0,-1.0
2026-06-08,UCL & Campus,0,-1.0
2026-06-15,UCL & Campus,0,-1.0
2026-06-22,UCL & Campus,0,-1.0
2026-06-29,UCL & Campus,0,-1.0
2022-10-03,UK Politics,0,
2022-10-10,UK Politics,0,
2022-10-17,UK Politics,0,
2022-10-24,UK Politics,0,
2022-10-31,UK Politics,0,
2022-11-07,UK Politics,0,
2022-11-14,UK Politics,0,
2022-11-21,UK Politics,0,
2022-11-28,UK Politics,0,
2022-12-05,UK Politics,0,
2022-12-12,UK Politics,0,
2022-12-19,UK Politics,0,-1.0
2022-12-26,UK Politics,0,-1.0
2023-01-02,UK Politics,0,-1.0
2023-01-09,UK Politics,0,-1.0
2023-01-16,UK Politics,0,-1.0
2023-01-23,UK Politics,1,1.9999996400000435
2023-01-30,UK Politics,0,1.9999996400000435
2023-02-06,UK Politics,0,1.9999996400000435
2023-02-13,UK Politics,0,1.9999996400000435
2023-02-20,UK Politics,0,-1.0
2023-02-27,UK Politics,0,-1.0
2023-03-06,UK Politics,1,0.49999991000000543
2023-03-13,UK Politics,0,0.49999991000000543
2023-03-20,UK Politics,2,1.249999932500002
2023-03-27,UK Politics,0,1.249999932500002
2023-04-03,UK Politics,0,0.4999999550000014
2023-04-10,UK Politics,0,0.4999999550000014
2023-04-17,UK Politics,0,-1.0
2023-04-24,UK Politics,0,-1.0
2023-05-01,UK Politics,0,-1.0
2023-05-08,UK Politics,0,-1.0
2023-05-15,UK Politics,0,-1.0
2023-05-22,UK Politics,0,-1.0
2023-05-29,UK Politics,0,-1.0
2023-06-05,UK Politics,0,-1.0
2023-06-12,UK Politics,0,-1.0
2023-06-19,UK Politics,0,-1.0
2023-06-26,UK Politics,0,-1.0
2023-07-03,UK Politics,0,-1.0
2023-07-10,UK Politics,0,-1.0
2023-07-17,UK Politics,0,-1.0
2023-07-24,UK Politics,0,-1.0
2023-07-31,UK Politics,0,-1.0
2023-08-07,UK Politics,0,-1.0
2023-08-14,UK Politics,0,-1.0
2023-08-21,UK Politics,0,-1.0
2023-08-28,UK Politics,0,-1.0
2023-09-04,UK Politics,0,-1.0
2023-09-11,UK Politics,0,-1.0
2023-09-18,UK Politics,0,-1.0
2023-09-25,UK Politics,0,-1.0
2023-10-02,UK Politics,0,-1.0
2023-10-09,UK Politics,0,-1.0
2023-10-16,UK Politics,0,-1.0
2023-10-23,UK Politics,0,-1.0
2023-10-30,UK Politics,0,-1.0
2023-11-06,UK Politics,0,-1.0
2023-11-13,UK Politics,0,-1.0
2023-11-20,UK Politics,0,-1.0
2023-11-27,UK Politics,0,-1.0
2023-12-04,UK Politics,0,-1.0
2023-12-11,UK Politics,0,-1.0
2023-12-18,UK Politics,0,-1.0
2023-12-25,UK Politics,0,-1.0
2024-01-01,UK Politics,0,-1.0
2024-01-08,UK Politics,0,-1.0
2024-01-15,UK Politics,0,-1.0
2024-01-22,UK Politics,0,-1.0
2024-01-29,UK Politics,0,-1.0
2024-02-05,UK Politics,1,1.9999996400000435
2024-02-12,UK Politics,1,1.9999998200000109
2024-02-19,UK Politics,0,1.9999998200000109
2024-02-26,UK Politics,0,1.9999998200000109
2024-03-04,UK Politics,0,0.49999991000000543
2024-03-11,UK Politics,1,-3.999999842463353e-08
2024-03-18,UK Politics,0,-3.999999842463353e-08
2024-03-25,UK Politics,0,-3.999999842463353e-08
2024-04-01,UK Politics,0,-3.999999842463353e-08
2024-04-08,UK Politics,0,-1.0
2024-04-15,UK Politics,0,-1.0
2024-04-22,UK Politics,0,-1.0
2024-04-29,UK Politics,0,-1.0
2024-05-06,UK Politics,0,-1.0
2024-05-13,UK Politics,0,-1.0
2024-05-20,UK Politics,0,-1.0
2024-05-27,UK Politics,0,-1.0
2024-06-03,UK Politics,0,-1.0
2024-06-10,UK Politics,0,-1.0
2024-06-17,UK Politics,0,-1.0
2024-06-24,UK Politics,0,-1.0
2024-07-01,UK Politics,0,-1.0
2024-07-08,UK Politics,0,-1.0
2024-07-15,UK Politics,0,-1.0
2024-07-22,UK Politics,0,-1.0
2024-07-29,UK Politics,0,-1.0
2024-08-05,UK Politics,0,-1.0
2024-08-12,UK Politics,0,-1.0
2024-08-19,UK Politics,0,-1.0
2024-08-26,UK Politics,0,-1.0
2024-09-02,UK Politics,0,-1.0
2024-09-09,UK Politics,0,-1.0
2024-09-16,UK Politics,0,-1.0
2024-09-23,UK Politics,0,-1.0
2024-09-30,UK Politics,0,-1.0
2024-10-07,UK Politics,1,1.9999996400000435
2024-10-14,UK Politics,0,1.9999996400000435
2024-10-21,UK Politics,0,1.9999996400000435
2024-10-28,UK Politics,2,1.9999998800000047
2024-11-04,UK Politics,0,0.9999999200000032
2024-11-11,UK Politics,1,1.249999932500002
2024-11-18,UK Politics,0,1.249999932500002
2024-11-25,UK Politics,1,0.19999997120000068
2024-12-02,UK Politics,0,0.19999997120000068
2024-12-09,UK Politics,0,-0.40000001439999966
2024-12-16,UK Politics,1,-1.9999999656405976e-08
2024-12-23,UK Politics,0,-0.5000000099999998
2024-12-30,UK Politics,0,-0.40000001439999966
2025-01-06,UK Politics,0,-0.40000001439999966
2025-01-13,UK Politics,0,-1.0
2025-01-20,UK Politics,1,-0.2500000224999993
2025-01-27,UK Politics,0,-0.2500000224999993
2025-02-03,UK Politics,0,-3.999999842463353e-08
2025-02-10,UK Politics,0,-3.999999842463353e-08
2025-02-17,UK Politics,0,-1.0
2025-02-24,UK Politics,0,-1.0
2025-03-03,UK Politics,0,-1.0
2025-03-10,UK Politics,0,-1.0
2025-03-17,UK Politics,0,-1.0
2025-03-24,UK Politics,0,-1.0
2025-03-31,UK Politics,0,-1.0
2025-04-07,UK Politics,0,-1.0
2025-04-14,UK Politics,0,-1.0
2025-04-21,UK Politics,0,-1.0
2025-04-28,UK Politics,0,-1.0
2025-05-05,UK Politics,0,-1.0
2025-05-12,UK Politics,0,-1.0
2025-05-19,UK Politics,0,-1.0
2025-05-26,UK Politics,0,-1.0
2025-06-02,UK Politics,0,-1.0
2025-06-09,UK Politics,0,-1.0
2025-06-16,UK Politics,0,-1.0
2025-06-23,UK Politics,0,-1.0
2025-06-30,UK Politics,0,-1.0
2025-07-07,UK Politics,0,-1.0
2025-07-14,UK Politics,0,-1.0
2025-07-21,UK Politics,0,-1.0
2025-07-28,UK Politics,0,-1.0
2025-08-04,UK Politics,0,-1.0
2025-08-11,UK Politics,0,-1.0
2025-08-18,UK Politics,0,-1.0
2025-08-25,UK Politics,0,-1.0
2025-09-01,UK Politics,0,-1.0
2025-09-08,UK Politics,0,-1.0
2025-09-15,UK Politics,0,-1.0
2025-09-22,UK Politics,0,-1.0
2025-09-29,UK Politics,0,-1.0
2025-10-06,UK Politics,0,-1.0
2025-10-13,UK Politics,0,-1.0
2025-10-20,UK Politics,0,-1.0
2025-10-27,UK Politics,0,-1.0
2025-11-03,UK Politics,0,-1.0
2025-11-10,UK Politics,0,-1.0
2025-11-17,UK Politics,0,-1.0
2025-11-24,UK Politics,0,-1.0
2025-12-01,UK Politics,0,-1.0
2025-12-08,UK Politics,0,-1.0
2025-12-15,UK Politics,0,-1.0
2025-12-22,UK Politics,0,-1.0
2025-12-29,UK Politics,0,-1.0
2026-01-05,UK Politics,0,-1.0
2026-01-12,UK Politics,0,-1.0
2026-01-19,UK Politics,2,1.9999998200000109
2026-01-26,UK Politics,0,1.9999998200000109
2026-02-02,UK Politics,3,1.9999999280000016
2026-02-09,UK Politics,1,1.9999999400000008
2026-02-16,UK Politics,0,0.9999999600000007
2026-02-23,UK Politics,3,1.3333333022222225
2026-03-02,UK Politics,0,0.3333333155555558
2026-03-09,UK Politics,1,0.1999999856000001
2026-03-16,UK Politics,1,0.3636363487603307
2026-03-23,UK Politics,0,-0.45454546049586775
2026-03-30,UK Politics,0,-0.45454546049586775
2026-04-06,UK Politics,0,-0.7272727302479338
2026-04-13,UK Politics,0,-1.0
2026-04-20,UK Politics,0,-1.0
2026-04-27,UK Politics,0,-1.0
2026-05-04,UK Politics,0,-1.0
2026-05-11,UK Politics,0,-1.0
2026-05-18,UK Politics,0,-1.0
2026-05-25,UK Politics,0,-1.0
2026-06-01,UK Politics,0,-1.0
2026-06-08,UK Politics,0,-1.0
2026-06-15,UK Politics,0,-1.0
2026-06-22,UK Politics,0,-1.0
2026-06-29,UK Politics,0,-1.0
2022-10-03,US & International Politics,0,
2022-10-10,US & International Politics,0,
2022-10-17,US & International Politics,0,
2022-10-24,US & International Politics,0,
2022-10-31,US & International Politics,0,
2022-11-07,US & International Politics,0,
2022-11-14,US & International Politics,0,
2022-11-21,US & International Politics,0,
2022-11-28,US & International Politics,0,
2022-12-05,US & International Politics,0,
2022-12-12,US & International Politics,0,
2022-12-19,US & International Politics,0,-1.0
2022-12-26,US & International Politics,0,-1.0
2023-01-02,US & International Politics,0,-1.0
2023-01-09,US & International Politics,0,-1.0
2023-01-16,US & International Politics,0,-1.0
2023-01-23,US & International Politics,0,-1.0
2023-01-30,US & International Politics,0,-1.0
2023-02-06,US & International Politics,0,-1.0
2023-02-13,US & International Politics,0,-1.0
2023-02-20,US & International Politics,0,-1.0
2023-02-27,US & International Politics,0,-1.0
2023-03-06,US & International Politics,0,-1.0
2023-03-13,US & International Politics,0,-1.0
2023-03-20,US & International Politics,0,-1.0
2023-03-27,US & International Politics,0,-1.0
2023-04-03,US & International Politics,0,-1.0
2023-04-10,US & International Politics,0,-1.0
2023-04-17,US & International Politics,0,-1.0
2023-04-24,US & International Politics,0,-1.0
2023-05-01,US & International Politics,0,-1.0
2023-05-08,US & International Politics,0,-1.0
2023-05-15,US & International Politics,0,-1.0
2023-05-22,US & International Politics,0,-1.0
2023-05-29,US & International Politics,0,-1.0
2023-06-05,US & International Politics,0,-1.0
2023-06-12,US & International Politics,0,-1.0
2023-06-19,US & International Politics,0,-1.0
2023-06-26,US & International Politics,0,-1.0
2023-07-03,US & International Politics,0,-1.0
2023-07-10,US & International Politics,0,-1.0
2023-07-17,US & International Politics,0,-1.0
2023-07-24,US & International Politics,0,-1.0
2023-07-31,US & International Politics,0,-1.0
2023-08-07,US & International Politics,0,-1.0
2023-08-14,US & International Politics,0,-1.0
2023-08-21,US & International Politics,0,-1.0
2023-08-28,US & International Politics,0,-1.0
2023-09-04,US & International Politics,0,-1.0
2023-09-11,US & International Politics,0,-1.0
2023-09-18,US & International Politics,0,-1.0
2023-09-25,US & International Politics,0,-1.0
2023-10-02,US & International Politics,0,-1.0
2023-10-09,US & International Politics,0,-1.0
2023-10-16,US & International Politics,0,-1.0
2023-10-23,US & International Politics,1,1.9999996400000435
2023-10-30,US & International Politics,0,1.9999996400000435
2023-11-06,US & International Politics,0,1.9999996400000435
2023-11-13,US & International Politics,0,1.9999996400000435
2023-11-20,US & International Politics,0,-1.0
2023-11-27,US & International Politics,0,-1.0
2023-12-04,US & International Politics,0,-1.0
2023-12-11,US & International Politics,0,-1.0
2023-12-18,US & International Politics,0,-1.0
2023-12-25,US & International Politics,0,-1.0
2024-01-01,US & International Politics,0,-1.0
2024-01-08,US & International Politics,0,-1.0
2024-01-15,US & International Politics,0,-1.0
2024-01-22,US & International Politics,0,-1.0
2024-01-29,US & International Politics,0,-1.0
2024-02-05,US & International Politics,0,-1.0
2024-02-12,US & International Politics,0,-1.0
2024-02-19,US & International Politics,0,-1.0
2024-02-26,US & International Politics,0,-1.0
2024-03-04,US & International Politics,0,-1.0
2024-03-11,US & International Politics,0,-1.0
2024-03-18,US & International Politics,0,-1.0
2024-03-25,US & International Politics,0,-1.0
